CENARIO;1000;5000;10000;15000
Aleatorio;0.9496;27.9918;110.7743;264.1523
Crescente;0.0;0.0;0.0;0.0
Decrescente;4.126;55.665;215.126;478.183
Quase_Ordenado;0.3402;6.3701;25.7181;60.2522
