CENARIO;1000;5000;10000;15000
Aleatorio;0.306;1.821;3.7768;5.219
Crescente;0.0;1.303;4.623;3.706
Decrescente;0.0;0.0;0.0;0.0
Quase_Ordenado;0.1961;1.3769;2.5825;3.8543
